owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
KSTR INVESTMENT GROUP LLC,2,332700.0,615 S THIRD ST,615 S THIRD ST,llc,True,True,False,False,small,True,"['535 S PRINCETON AV', '1302 W MOUND ST']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
KS METALS TRADER LLC,2,564600.0,234 MACDOUGALL LAND,861 AVALON DR,llc,True,False,False,False,small,True,"['3321-3329 REFUGEE RD', '0 REFUGEE RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PORTSIDE 24 LLC,2,314800.0,7498 KERFIELD DR,7498 KERFIELD DR,llc,True,False,False,False,small,True,"['1178 S STUDER AV', '824 826 LEONA AV']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
RIDGE AT TAYLOR STATION LLC,2,10554500.0,3601 W 76TH ST STE 200,3601 W 76TH ST STE 200,llc,True,False,False,True,small,True,"['280 - 286 DIRECTORY DR', '327 TAYLOR STATION RD']",0.0,46,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); Business address (suite/floor),Possible Investor - Worth contacting
RIDGE AT CHESTNUT HILL LTD,2,14728000.0,6108 CHESTNUT RIDGE DR,90 S 7TH STREET  STE 4300,partnership,True,False,False,False,small,True,"['6108 CHESTNUT HILL DR', '6108 CHESTNUT RIDGE DR']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
FORUM CENTER LLC,2,3371100.0,PO BOX 495,PO BOX 495,llc,True,False,True,False,small,True,"['921 959 JOHNSTOWN RD', '961 979 JOHNSTOWN RD']",0.0,48,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
ANNAPALACE LLC,2,195400.0,1950 N DOMINGO RD,1950 DOMINGO RD,llc,True,False,False,False,small,True,"['2775 MCGUFFEY RD', '2461 BANCROFT ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
WOLFE RAYMOND W TR,2,528100.0,6840 HAVENSPORT RD,6805 HAVENSPORT RD,trust,True,False,False,False,small,True,"['2570 OAKSTONE DR', '2572 OAKSTONE DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
AD RESIDENTIAL LLC,2,295100.0,7025 FIRENZA PL,7025 FIRENZA PL,llc,True,False,False,False,small,True,"['635 S ASHBURTON RD', '1572 DE PORRES DR']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
KIMRAE LLC,2,633400.0,6540 HUNTLEY RD,3777 NICOYA CT,llc,True,False,False,False,small,True,"['168 170 CHITTENDEN AV', '6540 HUNTLEY RD']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
RIDAN CO LLC,2,4180000.0,7646 FULMAR DR,PO BOX 9202,corporation,True,False,False,False,small,True,"['1936 BRITAINS LN', '2066 2182 BRITAINS LN']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ANNGRANT LLC,2,220900.0,140 EAST SECOND AVENUE,140 E 2ND AVE,llc,True,False,False,False,small,True,"['0 CLEVELAND AV', '865 CLEVELAND AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ANOBA MICHAEL A TR,2,338200.0,1093 URANA AVE,901 CORPORATE CENTER DR,trust,True,False,False,False,small,True,"['1093 URANA AV', '1376 ELMORE AV']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ANOTHER LLC,2,404700.0,ONE MIRANOVA PL #2400,1 MIRANOVA PL APT 2400,llc,True,False,False,False,small,True,"['1132 S FRONT ST', '1138 S FRONT ST']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ANDREW WILL INVESTMENTS LLC,2,620700.0,1480 DUBLIN RD,1480 DUBLIN RD,llc,True,True,False,False,small,True,"['781 N PARK ST', '1811 KING AV']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
FUDGE HAUS LLC,2,469800.0,220 E KOSSUTH ST,220 E KOSSUTH ST,llc,True,False,False,False,small,True,"['0 S FIFTH ST', '220 E KOSSUTH ST']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
PURA VIDA LLC,2,377800.0,142 GRANVILLE ST,142 GRANVILLE ST,llc,True,False,False,False,small,True,"['120 EMPIRE DR', '489 BANBURY DR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
RODO LLC,2,696000.0,1440 KING AVE,1440 KING AVE,llc,True,False,False,False,small,True,"['2585 E MAIN ST', '2599 MAIN ST']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
POTH ROAD ONE LLC,2,2000500.0,811 N MAIN ST,PO BOX 508,llc,True,False,False,False,small,True,"['4450 POTH RD', '4450 POTH RD']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
WOH EQUITY LLC,2,253900.0,967 SOUTH HIGH STREET,967 S HIGH ST,llc,True,False,False,False,small,True,"['2898 HOWEY RD', '4080 CLABBER RD']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ERIN LOUISE LLC,2,237200.0,12843 W JEWELL CIR,12843 W JEWELL CIR,llc,True,False,False,False,small,True,"['523 S OAKLEY AV', '52 54 OGDEN AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ANE FAMILY LLC,2,82400.0,1195 BREAKERS CT,1195 BREAKERS CT,llc,True,False,False,False,small,True,"['2204 PARKWOOD AV', '0 PARKWOOD AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
FUGULIU LLC,2,352800.0,8908 WINDING CREEK WAY,8908 WINDING CREEK WAY,llc,True,False,False,False,small,True,"['3865 3871 DONEY ST', '3865 3871 DONEY ST']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ECB EQUITIES LLC,2,268200.0,9090 FRANCINE LN,9090 FRANCINE LN,llc,True,False,False,False,small,True,"['2163 HEDGEROW RD', '2217 HEDGEROW RD']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
RIDGEWOOD COURT GARDENS LP,2,8144500.0,999 WATERSIDE DR STE 2300,PO BOX 9202,partnership,True,False,False,True,small,True,"['2981 2986 GILLIGANS CT', '2962 2978 DUNFOLD DR']",1.0,57,tier_3,Partnership (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Possible Investor - Worth contacting
ANG SUNSHINE LLC,2,268300.0,4229 LAFAYETTE CENTER DR STE 1625,4229 LAFAYETTE CENTER DR STE 1625,llc,True,False,False,True,small,True,"['516 MILLER AV', '1495 ABERDEEN AV']",0.5,46,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); Business address (suite/floor),Possible Investor - Worth contacting
MANA KIAWAH LLC,2,1796800.0,5080 SQUIRREL BEND,5080 SQUIRREL BND,llc,True,False,False,False,small,True,"['2630 CANTERBURY RD', '2571 DORSET RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MANAREE ONE LLC,2,593600.0,267 ROCKY FORK DR,6901 HAVENS CORNERS RD,llc,True,False,False,False,small,True,"['235 ROCKY FORK DR', '275 ROCKY FORK DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ECHO/CONTINENTAL KINGSDALE LLC,2,21520400.0,150 E BROAD ST,700 CRANBERRY WOODS DR,llc,True,False,False,False,small,True,"['3161 KINGSDALE CENTER', '3120 TREMONT RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ADAMS JOHN DAVID TR,2,260800.0,107 W KANAWHA AVE,PO BOX 9202,trust,True,False,False,False,small,True,"['107 W KANAWHA AV', '0 W KANAWHA AV']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
POST DEVELOPMENT LLC,2,74300.0,377 JACKSON ST,377 JACKSON ST,llc,True,False,False,False,small,True,"['0 MORRILL AV', '754 756 S SEVENTEENTH ST']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
POSITIVE RESULTS PROPERTY SERVICES LLC,2,151400.0,1137 E 22ND AVE,1137 E 22ND AVE,llc,True,True,False,False,small,True,"['2181 CLEVELAND AV', '1137 1139 TWENTY SECOND AV']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
RIDI ENTERPRISES LLC,2,572300.0,7976 MORRIS RD,839 N HAGUE AVE,llc,True,False,False,False,small,True,"['1401 SULLIVANT AV', '1320 E HUDSON ST']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
FUGATE REALTY LLC,2,170100.0,1900 BEDFORD  RD,1900 BEDFORD RD,llc,True,True,False,False,small,True,"['3511 WESTWAY DR', '0 PLAINVIEW DR']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ACA REPAIRS LLC,2,90800.0,2729 GLENBRIAR ST,PO BOX 9202,llc,True,False,False,False,small,True,"['1117 SIDNEY ST', '1111 1113 SIDNEY ST']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
ACCS MARKETING LLC,2,345500.0,4841 PLEASANT WOODS CT,4841 PLEASANT WOODS CT,llc,True,False,False,False,small,True,"['2425 2429 W BROAD ST', '3103 3105 W BROAD ST']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
AC CORDI RENTALS LLC,2,34200.0,553 W RICH ST,553 W RICH ST,llc,True,True,False,False,small,True,"['0 S GIFT ST', '553 W RICH ST']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
WHIGHTSEL CHAROLETT S TR,2,147100.0,1469 IDLEWILD DR,PO BOX 9202,trust,True,False,False,False,small,True,"['1469 IDLEWILD DR', '1469 IDLEWILD DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MANOR LANE PROPERTIES LTD,2,330800.0,5746 KINGSTREE DR,5746 KINGSTREE DR,partnership,True,True,False,False,small,True,"['943 MANOR LN', '965 MANOR LN']",0.0,48,tier_3,"Partnership (likely investor); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ACE CAPITAL LLC,2,4400.0,10544 GREENWAY DR,10544 GREENWAY DR,llc,True,True,False,False,small,True,"['0 FRANK RD', '0 FRANK RD']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ACE MARKINSON LLC,2,608700.0,1640 RIDGEWAY PL,1640 RIDGEWAY PL,llc,True,False,False,False,small,True,"['311 JENKINS AV', '133 E MARKISON AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
WOMEN S CARE CENTER INC,2,758300.0,201 LINCOLNWAY W,PO BOX 1404,corporation,True,False,False,False,small,True,"['947 E BROAD ST', '935 E BROAD ST']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
EAST MAIN CENTERS-I LLC,2,3254800.0,PO BOX 24550,PO BOX 24550,llc,True,False,True,False,small,True,"['5995 5067 MAIN ST', '1420 S MCNAUGHTEN RD']",0.0,48,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); PO Box address,Possible Investor - Worth contacting
EAST LIVINGSTON HOLDINGS LLC,2,55400.0,2675 ANDERSON DR,2675 ANDERSON DR,llc,True,True,False,False,small,True,"['1080 LIVINGSTON AV', '1076 E LIVINGSTON AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
EAST LIVINGSTON ASSOCIATES LLC,2,1600400.0,2007 SURREY RD,1859 NORTHWOOD DR NE,llc,True,False,False,False,small,True,"['195 LIVINGSTON AV', '0 LIVINGSTON AV']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
EAST GATES ENTERPRISES LLC,2,715400.0,1387 BRYDEN RD,1387 BRYDEN RD,llc,True,False,False,False,small,True,"['207 209 FREBIS AV', '80 82 E GATES ST']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
EAST BROAD PLAZA OWNER LLC,2,508600.0,3016 MARYLAND AVE,PO BOX 9202,llc,True,False,False,False,small,True,"['4264 E BROAD ST', '4244 E BROAD ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MANSELL LAW LLC OHIO,2,268100.0,20 S 3RD ST,1457 S HIGH ST,llc,True,False,False,False,small,True,"['1455 S HIGH ST', '1457 S HIGH ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
FORNOF PROPERTIES LLC,2,2294800.0,2050 S HIGH ST,2050 S HIGH ST,llc,True,True,False,False,small,True,"['84 FORNOF RD', '100 FORNOF RD']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
KIELY JILL RUSSELL TR,2,783200.0,1727 MCCOY RD,PO BOX 9202,trust,True,False,False,False,small,True,"['0 MCCOY RD', '1727 MCCOY RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
QSI PROPERTIES LLC,2,1581700.0,107 SCHULER DR,107 SCHULER DR,llc,True,True,False,False,small,True,"['2309 MCGAW RD', '2350 TIPPLE DR']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ABUNDANCE ESTATE LLC,2,571200.0,51 GRISBY LANE,3001 BRICE RD BOX 314,llc,True,False,False,False,small,True,"['1639 1641 DURBRIDGE RD', '489 491 GOSHEN CT']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
WHEN IM SIXTY-FOUR LLC,2,113000.0,275 W HERNRIETTA ST UNIT 3-C,275 W HENRIETTA ST APT 3C,llc,True,False,False,True,small,True,"['245 PARKS EDGE PL PS-38', '250 W SPRING ST  #912']",0.5,46,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); Business address (suite/floor),Possible Investor - Worth contacting
FORTIN HOLDINGS LLC,2,533300.0,PO BOX 6034,PO BOX 6034,llc,True,True,True,False,small,True,"['207 THURMAN AV', '31 E WHITTIER ST']",0.0,58,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
PUTNAM HILL COMPANY LLC,2,4945400.0,300 MARCONI BLVD STE 103,580 N 4TH ST STE 120,corporation,True,False,False,True,small,True,"['296 306 MARCONI BL', '305 W NATIONWIDE BL']",1.0,58,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Possible Investor - Worth contacting
MANHATTAN PROJECT LLC,2,128200.0,1746 N CHEROKEE AVE #1Z,401 W TOWN ST,llc,True,False,False,False,small,True,"['435 W TOWN ST', '0 S MCDOWELL ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LORZ COMMUNICATIONS LLC,2,569400.0,2211 CHELTENHAM RD,2211 CHELTENHAM RD,llc,True,False,False,False,small,True,"['36 NEFF AV', '1331 S HIGH ST']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (2 properties),Possible Investor - Worth contacting
EASTON GATEWAY PROP CO LLC,2,68028800.0,4016 TOWNSFAIR WAY #201,4016 TOWNSFAIR WAY STE 201,corporation,True,False,False,False,small,True,"['4150 4207 WORTH AV', 'STELZER RD']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (2 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
WOLVERTON PROPERTIES LLC,2,654200.0,76 BULLITT PARK PL,76 BULLITT PARK PL,llc,True,True,False,False,small,True,"['108 E MAIN ST', '615 619 OAK ST']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
EASTGLEN EXCHANGE ACQUISITIONS LLC,2,3180900.0,1414 E BROAD ST,1414 E BROAD ST,llc,True,True,False,False,small,True,"['6599-6619 E BROAD ST', '0 E BROAD ST']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (2 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
